Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
17627.360328861214,0.09097121733517628,-0.2986790935962713,9.893657408821369,0.007776119939787054,-0.023528369071350568,-0.00763705963934767,12.848098324429124,-22.674032613326638,-49.137453307253104
17627.349576205204,0.10117632626994465,-0.28861096959937965,9.910117581885956,0.009619085415782977,-0.04649787840667732,-0.002878485689160081,12.847220254857362,-22.672242251341185,-49.141092755834904
17627.337497701792,0.10010812336840931,-0.2781391215829927,9.903656920530432,0.039198326075392406,-0.05335318116167684,0.01674506449349346,12.853433848505828,-22.66761602790679,-49.148378241652225
17627.34874493353,0.08582538271622196,-0.28687098228904356,9.910749324965272,0.036856989511895887,-0.06020740761039989,-0.009865520472709215,12.845386813493915,-22.668518840735477,-49.12703505513108
17627.356117214655,0.07528812550528713,-0.2663106333739976,9.909652426464456,0.015551052003125917,-0.04795856465690716,0.002489008067380008,12.846358310361122,-22.665343417894903,-49.12439266843476
17627.362105013064,0.09723172008176195,-0.2951135297268942,9.922937808088028,0.023695462066409573,-0.03795190607469924,-0.008742270039177342,12.849988666643155,-22.684435762466432,-49.13439767567011
17627.33957533335,0.10395093980371324,-0.2853970723740606,9.905793334091436,0.004299111280402224,-0.04906498196388982,-0.0003608449882678477,12.848861296915574,-22.647947627138056,-49.1310694503304
17627.341629257277,0.08766268532701457,-0.2854416244231697,9.916880338653373,0.01652068618781504,-0.048020685952550775,0.00175803460173545,12.857202598414814,-22.691526179131074,-49.12154094338404
17627.355807523556,0.07156928230364602,-0.2792602830741182,9.91417140587473,0.010898131536562113,-0.03156233022189774,-0.002799394606865011,12.849574699678602,-22.659085117489862,-49.145661996378514
17627.339790764658,0.09086811554053889,-0.2654173938571314,9.90353958800192,0.0022840991880651532,-0.058348347714377774,-0.013666991553997854,12.854167403922505,-22.66418677769448,-49.13556353874352
17627.37113345435,0.08508684942968812,-0.2695654471290142,9.920611691006854,0.015356010676214185,-0.05843210989133801,-0.020981049754805928,12.842906183962567,-22.66729081605778,-49.128056931582044
17627.35068908235,0.09408074786361681,-0.30086154563519846,9.912402177179455,0.010261545615952269,-0.03426097215104762,0.006427496414761291,12.87521008486521,-22.672255606398526,-49.13414626680365
17627.36075101574,0.09477917931300828,-0.29631243024385956,9.908763045654656,0.01059064781947389,-0.04645825462372179,0.006381442133485899,12.846163253079027,-22.672634420693434,-49.1374164639572
17627.351068762862,0.08524205636982096,-0.28137198718326567,9.915547056633745,0.016145683021078376,-0.05472500395458442,0.0038803766539265185,12.858092309312681,-22.682189809136204,-49.13921744416384
17627.341030919026,0.09386103125119209,-0.2885387740386314,9.92479576761963,0.02833821514447565,-0.035876766672677085,-0.0027245339115097725,12.85233509076011,-22.667184226089656,-49.145144891314
17627.345482517703,0.08501420953949286,-0.2684651905703784,9.900667352784888,0.013648740216486998,-0.027072510690498208,-0.0075907431044677075,12.862497857174564,-22.682442348571172,-49.14375756308399
17627.335346774747,0.08944032914791711,-0.28066963962519226,9.916325881925195,0.022764959527043813,-0.05321698309335397,-0.011378790583139486,12.858210857202957,-22.657834151668606,-49.1477694845224
17627.33730844648,0.0777693988544387,-0.2786530167719722,9.907625289398093,0.009942863457471075,-0.038981093280182094,-0.005422119416855354,12.847597677386982,-22.640905646764935,-49.16591853452688
17627.327565316482,0.07985031866671224,-0.28595010633882695,9.897239626518607,0.005258726022439215,-0.030447765666772694,-0.0013465504831544485,12.83957962954932,-22.65463639734341,-49.12706670458765
17627.346461363824,0.09971794915898452,-0.27828206606830524,9.912135574603738,0.015037724460044734,-0.05586788410344974,-0.009038524127458869,12.854621894719106,-22.66274894011897,-49.15685626760412
17627.35253669473,0.09120993429685467,-0.2943715961436247,9.915675678184144,0.034928191145096064,-0.033766775677471925,-0.02196420461028494,12.852310431533068,-22.657619289450917,-49.12033997366915
17627.34275020975,0.08377121821084833,-0.3059642813725698,9.908272523414839,0.015646898967224307,-0.05255713973805881,-0.00784298239628272,12.874694119536152,-22.6719197199796,-49.14037151630555
17627.331814766807,0.09714336871876232,-0.2937974785482079,9.91196587983112,0.028111086497981587,-0.04025116704125208,-0.010023191048851163,12.857350414544532,-22.667918382897977,-49.1416717534433
17627.356732233427,0.09325864221972828,-0.29990240988139005,9.8970699571921,0.008106504703972194,-0.042532573432500546,-0.0067288950687355515,12.852071054699474,-22.664188695577813,-49.14530448806999
17627.342783900775,0.10715953298363062,-0.2911129438042617,9.910360831861151,0.015066743976089206,-0.026260620705659318,0.012615343311921478,12.864314525537191,-22.672874228922325,-49.12548059125302
17627.34201763487,0.09675538067893166,-0.2913309609597973,9.91107572925231,0.01111759695807285,-0.04479374324866436,-0.0019457631719918184,12.855600292006626,-22.680696864624338,-49.13631535872169
17627.335434494966,0.09317146445183574,-0.2883265066606197,9.894782232011512,0.02047488631656363,-0.047799730342134944,0.0005494198676576959,12.856117936261942,-22.678808113155835,-49.13700289703545
17627.339246441275,0.10633723283735894,-0.2755331822839767,9.916758684035424,0.01796536070469812,-0.0658141343396407,4.376179960891317e-05,12.866424732722873,-22.658647085906658,-49.138264955504454
17627.343078958493,0.07708033792131848,-0.289613488843121,9.909639635667068,0.02627320011463339,-0.03903363182480257,0.0056213662645250035,12.831756820781175,-22.682970300168304,-49.142912276284726
17627.363321686407,0.06495772997184719,-0.27624455671193093,9.902682741442693,0.013666179113691865,-0.03860944589590556,-0.005920671495868924,12.85724097641969,-22.664008714549087,-49.12637358798548
17627.350534387275,0.09795976447115881,-0.29651691536989866,9.896156460974717,0.00556269472055462,-0.05690974613353174,-0.016271670220024084,12.858628021089297,-22.686817532426556,-49.14494763872067
17627.358177105056,0.10229829453474806,-0.30055906983223024,9.907686278042721,0.021993584505161173,-0.03883338844669102,-0.004059045294623493,12.852197962901098,-22.66515648022117,-49.14040858763822
17627.345842992778,0.09620186696463708,-0.26648763501769096,9.91445752040335,0.013288464505692679,-0.03919985959322032,0.005008208938061679,12.840685187881283,-22.672538037696057,-49.13784499292295
17627.35206444625,0.09479653472529222,-0.2767045153326252,9.891592714875458,0.013527238517151645,-0.04895180958738557,0.008783000852944412,12.841461899218498,-22.675045742154943,-49.15027960274179
17627.355587269773,0.08305763042996196,-0.29041135110168625,9.905853221355528,0.014129983114843186,-0.04812857397061887,0.0015087639081835906,12.850380181105628,-22.67586743496396,-49.125385173658145
17627.370726983467,0.10439868152238406,-0.30214154437019286,9.897285780857064,0.022263891892821124,-0.06407522039676765,-0.004796438189196776,12.855486830576513,-22.672129046460608,-49.14073230756755
17627.33981197666,0.0991458992645002,-0.2932923776257177,9.913811810303134,-0.003242159596402871,-0.030931598224724896,-0.01606831067394601,12.847186706799082,-22.654228266605436,-49.143877023859105
17627.339389954646,0.10570150755366492,-0.30067922497759003,9.921065967450835,0.02115232343093866,-0.02507789641862039,0.0042226064283864394,12.84278153645962,-22.66213847189038,-49.15373067460983
17627.355416515533,0.09384686664848853,-0.2545571387546818,9.912626362627508,-0.002289435951280925,-0.03867070703972793,-0.006982367049806733,12.845293389792875,-22.67280423805873,-49.1243148809342
17627.36384504129,0.06493672824225138,-0.29568237923626567,9.904505372897159,0.001256918033363046,-0.03442560282179517,0.01650745388288473,12.841974228068578,-22.67561533078237,-49.132566062611204
17627.340531064943,0.09554682412573534,-0.28190398274640094,9.900927447197045,0.014405517877917572,-0.044585343359547405,-0.001915556232082378,12.866984847735223,-22.671475093618596,-49.14352534931175
17627.358012594483,0.09077951880879727,-0.2843065928871288,9.913428374276426,0.02692394094522542,-0.04481483571446998,-0.010427564950111632,12.864213424270545,-22.659173136871505,-49.134457010615364
17627.356595799713,0.10329789830983772,-0.29706696250354525,9.920989758304081,0.02699103931114889,-0.046137128734054775,-0.0016322123959690961,12.84608584840123,-22.67745757204426,-49.127302049527344
17627.344284070226,0.08885487936281836,-0.2857573642016165,9.909903167507526,0.004620457818934333,-0.055557232768490006,-2.6445654769420048e-05,12.853749461889509,-22.673372177328645,-49.148614448119275
17627.359759041625,0.09652678915933935,-0.28813886941818784,9.91669787146296,0.014173926505034087,-0.03773126781812414,-0.03652962448343782,12.84769322437035,-22.667768968017207,-49.145836033241245
17627.326079236645,0.09917746876510106,-0.28608621743728996,9.911674935891632,0.007205502153970049,-0.056738912979654214,-0.002268649515918371,12.855872659795658,-22.68771314696566,-49.155494860070974
